person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,home_OTHER,home_OWN,home_RENT,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,cred_hist_to_age_ratio,income_per_emp_year
27,107450,11.0,24000,20.86,1,0.22,1,10,7,False,False,False,False,False,False,True,False,0.37037037037037035,8954.166666666666
29,119500,6.0,6800,13.16,0,0.06,1,10,3,False,False,False,False,True,False,False,False,0.3448275862068966,17071.428571428572
29,119604,0.0,5000,9.32,0,0.04,0,5,1,False,False,False,False,False,False,False,False,0.1724137931034483,119604.0
30,119700,2.0,9500,8.94,0,0.08,0,10,1,False,False,False,False,True,False,False,False,0.3333333333333333,39900.0
33,120000,3.0,14050,8.9,0,0.12,0,7,1,False,False,False,True,False,False,False,False,0.21212121212121213,30000.0
32,120000,3.0,8000,8.9,0,0.07,0,6,1,False,False,False,False,False,False,False,False,0.1875,30000.0
27,120000,2.0,17000,6.03,0,0.14,0,5,1,False,False,False,True,False,False,False,False,0.18518518518518517,40000.0
34,26000,0.0,3000,8.49,0,0.12,0,9,1,False,True,False,False,False,True,False,False,0.2647058823529412,26000.0
28,26000,3.0,2500,7.49,0,0.1,0,8,1,False,True,False,False,True,False,False,False,0.2857142857142857,6500.0
29,48000,2.0,15000,11.36,1,0.31,0,8,2,False,False,True,False,False,False,True,False,0.27586206896551724,16000.0
29,120000,11.0,16000,12.42,0,0.13,0,9,2,False,False,False,False,False,False,False,True,0.3103448275862069,10000.0
29,120000,2.0,35000,8.9,0,0.29,0,7,1,False,False,False,True,False,False,False,False,0.2413793103448276,40000.0
29,120000,8.0,28000,7.9,0,0.23,0,8,1,False,False,False,False,False,True,False,False,0.27586206896551724,13333.333333333334
29,120000,3.0,20000,11.71,0,0.17,0,5,2,False,False,False,True,False,False,False,False,0.1724137931034483,30000.0
29,42000,0.0,15000,14.25,1,0.36,0,9,5,False,False,True,False,False,False,True,False,0.3103448275862069,42000.0
28,48500,0.0,15000,12.99,1,0.31,1,7,3,False,False,True,False,False,True,False,False,0.25,48500.0
28,48500,4.0,15000,12.87,1,0.31,1,8,3,False,False,True,False,False,False,True,False,0.2857142857142857,9700.0
27,120000,11.0,20000,10.65,0,0.17,0,8,2,False,False,False,True,False,False,False,False,0.2962962962962963,10000.0
29,120000,12.0,12000,10.65,0,0.1,0,9,2,False,False,False,False,False,False,False,True,0.3103448275862069,9230.76923076923
30,48564,3.0,15000,10.75,1,0.31,0,9,2,False,False,True,False,False,False,False,True,0.3,12141.0
29,120000,2.0,7000,15.31,0,0.06,0,8,4,False,False,False,False,False,False,True,False,0.27586206896551724,40000.0
27,120000,4.0,15000,13.49,0,0.13,1,6,3,False,False,False,False,False,False,False,False,0.2222222222222222,24000.0
30,43992,2.0,15000,13.24,1,0.34,0,7,4,False,False,True,False,False,False,True,False,0.23333333333333334,14664.0
33,120000,14.0,2000,12.69,0,0.02,0,9,2,False,False,False,False,False,False,False,True,0.2727272727272727,8000.0
27,50000,3.0,15000,16.77,0,0.3,0,5,4,False,False,True,False,False,False,False,True,0.18518518518518517,12500.0
29,120000,1.0,5000,9.91,0,0.04,0,7,2,False,False,False,False,False,False,False,True,0.2413793103448276,60000.0
29,120000,2.0,6900,10.65,0,0.06,0,6,2,False,False,False,False,True,False,False,False,0.20689655172413793,40000.0
27,120000,0.0,10000,6.62,0,0.08,0,10,1,False,False,False,False,True,False,False,False,0.37037037037037035,120000.0
31,120000,0.0,12000,6.03,0,0.1,0,6,1,False,False,False,False,False,False,False,True,0.1935483870967742,120000.0
34,120000,0.0,7100,8.9,0,0.06,0,8,1,False,False,False,False,False,True,False,False,0.23529411764705882,120000.0
31,120000,6.0,28000,8.9,0,0.23,0,9,1,False,False,False,False,False,True,False,False,0.2903225806451613,17142.85714285714
27,120000,0.0,7000,7.49,0,0.06,0,9,1,False,False,False,False,False,False,True,False,0.3333333333333333,120000.0
35,120000,2.0,8000,7.49,0,0.07,0,10,1,False,False,False,False,False,False,True,False,0.2857142857142857,40000.0
28,120000,7.0,5000,10.65,0,0.04,0,6,2,False,True,False,False,False,False,False,True,0.21428571428571427,15000.0
32,120000,7.0,28250,16.77,0,0.24,1,9,4,False,False,False,False,False,False,True,False,0.28125,15000.0
34,120000,2.0,4200,12.69,0,0.04,0,6,2,False,False,False,True,False,False,False,False,0.17647058823529413,40000.0
29,120000,7.0,20000,12.42,0,0.17,0,6,2,False,False,False,False,False,False,False,False,0.20689655172413793,15000.0
34,25800,18.0,10000,8.94,0,0.39,0,9,1,False,True,False,True,False,False,False,False,0.2647058823529412,1357.8947368421052
28,50000,4.0,15000,7.49,0,0.3,0,6,1,False,False,True,False,False,False,True,False,0.21428571428571427,10000.0
27,120000,11.0,4800,10.99,0,0.04,0,10,2,False,True,False,False,False,True,False,False,0.37037037037037035,10000.0
34,120000,4.0,7800,10.99,0,0.07,0,9,2,False,True,False,False,False,False,False,True,0.2647058823529412,24000.0
30,120000,3.0,6000,10.99,0,0.05,0,7,2,False,False,False,False,False,False,True,False,0.23333333333333334,30000.0
30,120000,12.0,7200,9.99,0,0.06,0,9,2,False,False,False,False,False,False,False,False,0.3,9230.76923076923
28,120000,3.0,14500,5.42,0,0.12,0,8,1,False,False,False,False,False,True,False,False,0.2857142857142857,30000.0
27,120000,3.0,14000,11.99,0,0.12,0,10,2,False,False,False,False,False,False,True,False,0.37037037037037035,30000.0
32,108000,13.0,8400,15.99,1,0.08,0,7,4,False,False,False,False,False,False,False,False,0.21875,7714.285714285715
30,44000,4.0,15000,6.54,1,0.34,0,5,1,False,False,True,False,False,False,False,False,0.16666666666666666,8800.0
29,120000,10.0,18000,11.49,0,0.15,0,10,2,False,True,False,False,False,False,True,False,0.3448275862068966,10909.09090909091
30,120000,13.0,15000,10.99,0,0.13,0,8,2,False,False,False,True,False,False,False,False,0.26666666666666666,8571.42857142857
28,91800,6.0,10000,16.89,1,0.09,1,8,4,False,False,False,False,False,True,False,False,0.2857142857142857,13114.285714285714
31,120000,15.0,7500,10.99,0,0.06,0,9,2,False,False,False,False,False,False,True,False,0.2903225806451613,7500.0
27,120000,11.0,8000,5.99,0,0.07,0,6,1,False,False,False,False,False,False,True,False,0.2222222222222222,10000.0
30,120000,8.0,3000,11.49,0,0.03,0,8,2,False,False,False,False,True,False,False,False,0.26666666666666666,13333.333333333334
30,108000,0.0,4925,10.99,1,0.05,0,9,2,False,False,False,False,False,False,False,False,0.3,108000.0
31,120000,8.0,20000,7.49,0,0.17,0,6,1,False,False,False,True,False,False,False,False,0.1935483870967742,13333.333333333334
28,120000,4.0,8000,15.62,0,0.07,0,7,4,False,False,False,False,False,False,True,False,0.25,24000.0
30,120000,3.0,15000,10.99,0,0.13,0,6,2,False,False,False,False,True,False,False,False,0.2,30000.0
31,108000,11.0,35000,13.49,1,0.32,0,10,3,False,False,False,False,False,False,False,False,0.3225806451612903,9000.0
27,50000,1.0,15000,13.16,0,0.3,0,9,3,False,False,True,False,False,False,False,True,0.3333333333333333,25000.0
34,50000,0.0,15000,12.72,0,0.3,1,9,3,False,False,True,False,True,False,False,False,0.2647058823529412,50000.0
35,120000,4.0,8850,10.99,0,0.07,0,7,2,False,False,False,False,False,True,False,False,0.2,24000.0
33,120000,6.0,4500,5.99,0,0.04,0,5,1,False,False,False,False,False,True,False,False,0.15151515151515152,17142.85714285714
28,50000,1.0,15000,10.28,0,0.3,0,5,3,False,False,True,True,False,False,False,False,0.17857142857142858,25000.0
32,120000,0.0,6600,7.49,0,0.06,0,7,1,False,False,False,False,True,False,False,False,0.21875,120000.0
27,120000,10.0,7000,5.99,0,0.06,0,5,1,False,False,False,False,False,False,False,False,0.18518518518518517,10909.09090909091
29,120000,4.0,7000,8.49,0,0.06,0,7,1,False,True,False,False,False,False,False,True,0.2413793103448276,24000.0
28,120000,11.0,14400,10.74,0,0.12,0,10,2,False,False,False,True,False,False,False,False,0.35714285714285715,10000.0
30,120000,14.0,10000,13.06,0,0.08,1,8,3,False,True,False,False,False,False,False,True,0.26666666666666666,8000.0
33,120000,4.0,6000,6.92,0,0.05,0,8,1,False,False,False,False,False,False,True,False,0.24242424242424243,24000.0
29,120000,5.0,8000,11.11,0,0.07,0,10,2,False,True,False,False,False,True,False,False,0.3448275862068966,20000.0
33,120000,3.0,14000,7.29,0,0.12,0,8,1,False,False,False,False,False,True,False,False,0.24242424242424243,30000.0
29,120000,8.0,5000,5.42,0,0.04,0,9,1,False,False,False,False,False,False,False,False,0.3103448275862069,13333.333333333334
30,120000,6.0,9600,7.66,0,0.08,0,9,1,False,False,False,False,False,True,False,False,0.3,17142.85714285714
28,120000,11.0,5000,13.06,0,0.04,0,5,3,False,False,False,False,True,False,False,False,0.17857142857142858,10000.0
28,120000,12.0,10000,5.42,0,0.08,0,6,1,False,False,False,True,False,False,False,False,0.21428571428571427,9230.76923076923
32,50880,6.0,15000,20.25,0,0.29,1,5,6,False,False,True,False,False,False,True,False,0.15625,7268.571428571428
34,120000,10.0,20000,10.37,0,0.17,0,10,2,False,False,False,True,False,False,False,False,0.29411764705882354,10909.09090909091
27,120000,11.0,18000,10.74,0,0.15,0,6,2,False,False,False,False,True,False,False,False,0.2222222222222222,10000.0
30,120000,9.0,18400,9.63,0,0.15,0,9,2,False,False,False,False,False,False,False,False,0.3,12000.0
29,25000,8.0,6500,13.49,0,0.26,0,9,3,False,True,False,False,False,True,False,False,0.3103448275862069,2777.777777777778
29,25000,5.0,10000,13.49,0,0.4,1,5,3,False,True,False,False,False,True,False,False,0.1724137931034483,4166.666666666667
28,91800,4.0,20000,15.28,1,0.19,0,6,4,False,False,False,False,False,True,False,False,0.21428571428571427,18360.0
30,120000,12.0,6000,5.42,0,0.05,0,9,1,False,False,False,True,False,False,False,False,0.3,9230.76923076923
30,120000,3.0,8000,10.37,0,0.07,0,9,2,False,False,False,True,False,False,False,False,0.3,30000.0
33,120000,17.0,15000,5.79,0,0.13,0,9,1,False,False,False,False,False,False,True,False,0.2727272727272727,6666.666666666667
27,51395,11.0,15000,10.99,0,0.29,0,6,2,False,False,True,False,False,False,False,True,0.2222222222222222,4282.916666666667
29,120000,11.0,5000,14.09,0,0.04,1,6,4,False,True,False,False,False,False,False,False,0.20689655172413793,10000.0
27,120000,11.0,8000,12.61,0,0.07,0,9,3,False,False,False,False,False,False,True,False,0.3333333333333333,10000.0
34,120000,4.0,16800,6.91,0,0.14,0,6,1,False,False,False,False,False,True,False,False,0.17647058823529413,24000.0
30,120000,1.0,4800,10.36,0,0.04,0,8,2,False,False,False,True,False,False,False,False,0.26666666666666666,60000.0
29,120000,13.0,10000,6.17,0,0.08,0,8,1,False,False,False,False,False,False,False,True,0.27586206896551724,8571.42857142857
32,120000,13.0,2000,10.99,0,0.02,0,5,2,False,False,False,True,False,False,False,False,0.15625,8571.42857142857
28,120000,5.0,22000,13.72,0,0.18,1,6,3,False,False,False,False,False,True,False,False,0.21428571428571427,20000.0
34,108000,4.0,25000,20.03,1,0.23,0,8,7,False,False,False,False,False,False,False,False,0.23529411764705882,21600.0
27,120000,2.0,7000,7.14,0,0.06,0,10,1,False,False,False,True,False,False,False,False,0.37037037037037035,40000.0
33,120000,1.0,6000,7.14,0,0.05,0,10,1,False,True,False,True,False,False,False,False,0.30303030303030304,60000.0
31,120000,6.0,25000,16.32,0,0.21,1,7,4,False,False,False,False,False,False,True,False,0.22580645161290322,17142.85714285714
30,120000,6.0,14000,7.88,0,0.12,0,6,1,False,False,False,True,False,False,False,False,0.2,17142.85714285714
32,120000,16.0,5600,10.75,0,0.05,0,10,2,False,False,False,False,True,False,False,False,0.3125,7058.823529411765
28,120000,1.0,3600,14.84,0,0.03,0,9,4,False,True,False,False,False,False,True,False,0.32142857142857145,60000.0
32,52800,3.0,15000,16.29,0,0.28,0,6,4,False,False,True,False,False,False,True,False,0.1875,13200.0
32,120000,9.0,8000,7.51,0,0.07,0,7,1,False,False,False,False,False,False,False,True,0.21875,12000.0
28,120000,0.0,20000,10.99,0,0.17,0,5,2,False,False,False,False,False,False,True,False,0.17857142857142858,120000.0
29,120000,1.0,23000,11.49,0,0.19,0,5,2,False,False,False,False,False,False,False,True,0.1724137931034483,60000.0
33,24000,3.0,1600,8.88,0,0.07,0,6,2,False,False,True,True,False,False,False,False,0.18181818181818182,6000.0
28,24000,0.0,1600,15.05,1,0.07,0,5,4,False,False,True,False,False,True,False,False,0.17857142857142858,24000.0
27,120000,4.0,8400,7.14,0,0.07,0,8,1,False,False,False,False,False,False,False,True,0.2962962962962963,24000.0
30,120000,5.0,5000,10.38,0,0.04,0,9,2,False,False,False,False,False,False,False,False,0.3,20000.0
27,120000,5.0,25000,15.95,0,0.21,0,9,4,False,False,False,False,True,False,False,False,0.3333333333333333,20000.0
33,25200,3.0,1600,16.69,1,0.06,0,6,5,False,False,True,False,False,True,False,False,0.18181818181818182,6300.0
32,120000,16.0,25000,10.99,0,0.21,0,6,2,False,False,False,False,False,False,False,True,0.1875,7058.823529411765
29,120000,7.0,12000,13.48,0,0.1,0,7,3,False,False,False,False,False,False,False,True,0.2413793103448276,15000.0
27,120000,11.0,7000,6.76,0,0.06,0,5,1,False,False,False,False,False,False,True,False,0.18518518518518517,10000.0
29,120000,5.0,9000,10.25,0,0.07,0,10,2,False,False,False,False,False,True,False,False,0.3448275862068966,20000.0
31,120000,9.0,10000,7.51,0,0.08,0,7,1,False,False,False,False,False,True,False,False,0.22580645161290322,12000.0
27,91800,4.0,25000,16.07,1,0.23,0,9,4,False,False,False,False,False,True,False,False,0.3333333333333333,18360.0
29,120000,10.0,4700,7.14,0,0.04,0,6,1,False,False,False,False,False,False,True,False,0.20689655172413793,10909.09090909091
27,108000,11.0,25000,14.96,1,0.23,1,9,4,False,False,False,False,False,False,False,False,0.3333333333333333,9000.0
33,30000,0.0,1600,10.25,0,0.05,0,9,2,False,False,True,False,False,False,False,False,0.2727272727272727,30000.0
28,120000,12.0,6000,7.74,0,0.05,0,5,1,False,False,False,False,True,False,False,False,0.17857142857142858,9230.76923076923
29,120000,3.0,7500,7.74,0,0.06,0,8,1,False,True,False,True,False,False,False,False,0.27586206896551724,30000.0
29,120000,2.0,20000,13.92,0,0.17,0,6,3,False,False,False,False,False,False,True,False,0.20689655172413793,40000.0
31,120000,0.0,20000,11.14,0,0.17,0,9,2,False,False,False,False,False,False,False,True,0.2903225806451613,120000.0
30,38400,6.0,1600,13.49,0,0.04,0,10,3,False,False,True,False,False,False,False,False,0.3333333333333333,5485.714285714285
29,120000,13.0,7000,8.94,0,0.06,0,10,1,False,False,False,False,True,False,False,False,0.3448275862068966,8571.42857142857
27,33000,11.0,1600,16.89,1,0.05,1,5,4,False,False,True,False,True,False,False,False,0.18518518518518517,2750.0
31,40000,9.0,1600,7.49,0,0.04,0,8,1,False,False,True,False,False,False,False,True,0.25806451612903225,4000.0
31,40000,0.0,1600,14.79,0,0.04,0,8,3,False,False,True,False,False,True,False,False,0.25806451612903225,40000.0
30,120000,14.0,7500,15.65,0,0.06,0,5,4,False,False,False,False,False,False,False,True,0.16666666666666666,8000.0
35,34000,1.0,1600,14.84,1,0.05,1,6,4,False,False,True,False,False,False,False,True,0.17142857142857143,17000.0
30,42000,1.0,1600,10.37,0,0.04,0,6,2,False,False,True,False,False,False,True,False,0.2,21000.0
32,36000,5.0,1600,14.09,1,0.04,1,9,4,False,False,True,False,False,False,False,False,0.28125,6000.0
31,25000,4.0,3075,11.83,0,0.12,0,5,2,False,True,False,False,True,False,False,False,0.16129032258064516,5000.0
29,42000,4.0,1600,19.16,0,0.04,1,6,7,False,False,True,False,False,False,False,True,0.20689655172413793,8400.0
29,43200,4.0,1600,13.49,0,0.04,0,10,3,False,False,True,True,False,False,False,False,0.3448275862068966,8640.0
31,120000,9.0,9000,8.94,0,0.07,0,6,1,False,False,False,False,False,False,False,True,0.1935483870967742,12000.0
27,120000,11.0,20000,16.77,0,0.17,1,7,5,False,False,False,True,False,False,False,False,0.25925925925925924,10000.0
27,120000,4.0,6000,13.79,0,0.05,0,10,3,False,False,False,False,False,False,True,False,0.37037037037037035,24000.0
27,120000,2.0,16000,12.21,0,0.13,0,8,2,False,False,False,False,False,True,False,False,0.2962962962962963,40000.0
27,51000,9.0,1600,10.59,0,0.03,0,6,2,False,False,True,False,False,False,False,True,0.2222222222222222,5100.0
29,120000,2.0,5000,7.68,0,0.04,0,6,1,False,False,False,True,False,False,False,False,0.20689655172413793,40000.0
29,120000,3.0,6250,12.53,0,0.05,1,8,3,False,False,False,False,False,True,False,False,0.27586206896551724,30000.0
28,91800,1.0,15000,15.37,1,0.14,1,8,4,False,False,False,False,False,True,False,False,0.2857142857142857,45900.0
27,120000,11.0,10000,11.14,0,0.08,0,6,2,False,False,False,False,True,False,False,False,0.2222222222222222,10000.0
29,63500,4.0,1600,11.83,0,0.03,0,5,2,False,False,True,False,False,False,False,False,0.1724137931034483,12700.0
29,67171,13.0,1600,8.9,0,0.02,0,7,1,False,False,True,False,False,True,False,False,0.2413793103448276,4797.928571428572
28,120000,12.0,20000,9.45,0,0.17,0,10,2,False,False,False,False,False,False,False,True,0.35714285714285715,9230.76923076923
29,108000,2.0,24500,12.61,1,0.23,0,9,4,False,False,False,False,False,False,True,False,0.3103448275862069,36000.0
29,68000,4.0,1600,11.48,0,0.02,0,10,2,False,False,True,True,False,False,False,False,0.3448275862068966,13600.0
31,91800,0.0,2225,7.43,1,0.02,0,5,1,False,False,False,False,False,True,False,False,0.16129032258064516,91800.0
34,91800,0.0,25000,15.83,1,0.23,1,9,6,False,False,False,False,False,True,False,False,0.2647058823529412,91800.0
32,120000,16.0,6000,12.17,0,0.05,0,8,4,False,False,False,False,True,False,False,False,0.25,7058.823529411765
28,120000,0.0,1000,7.12,0,0.01,0,5,1,False,False,False,True,False,False,False,False,0.17857142857142858,120000.0
32,91800,8.0,24625,14.07,1,0.23,1,7,5,False,False,False,False,False,True,False,False,0.21875,10200.0
27,120000,7.0,3775,7.49,0,0.03,0,6,1,False,False,False,True,False,False,False,False,0.2222222222222222,15000.0
29,120000,8.0,5000,7.43,0,0.04,0,6,1,False,False,False,False,False,False,False,True,0.20689655172413793,13333.333333333334
32,86000,4.0,1600,13.23,0,0.02,1,9,3,False,False,True,True,False,False,False,False,0.28125,17200.0
29,24996,2.0,8000,9.99,0,0.32,0,7,2,False,True,False,False,False,False,False,True,0.2413793103448276,8332.0
34,120579,9.0,9600,13.48,0,0.08,1,7,3,False,False,False,False,False,False,False,False,0.20588235294117646,12057.9
34,120602,4.0,20000,14.79,0,0.17,0,8,3,False,False,False,False,False,True,False,False,0.23529411764705882,24120.4
33,120999,7.0,15200,13.61,0,0.13,1,5,3,False,False,False,False,True,False,False,False,0.15151515151515152,15124.875
